Summary: 
CPU Latency Tag,Hit Count,Average (ms),Minimum (ms),Maximum (ms)
CalcPrivateVideoDecoderOutputViewSize_D3D11_1,3925,0.001,0.001,0.067
CodechalDecode::Execute,3925,0.182,0.145,5.743
CreateVideoDecoder_D3D11_1,1,16.290,16.290,16.290
DestroyVideoDecoder_D3D11_1,1,0.000,0.000,0.000
First Frame Time,1,45.164,45.164,45.164
VideoDecoderBeginFrame_WDDM2_4_D3D11_1,3925,0.002,0.001,0.074
VideoDecoderEndFrame_D3D11_1,3925,0.058,0.032,0.176
VideoDecoderSubmitBuffers_D3D11_1,3925,0.372,0.157,5.826
